Date,Weather_Code,Max_Temp_C,Min_Temp_C,Mean_Temp_C,Precipitation_mm,Rain_mm,Precip_Hours,Daylight_sec,Sunshine_sec,Max_Wind_Speed_mps,Local Route,Light Rail,Peak Service,Rapid Route,School,Other
2020-02-01,2,39.7,25.4,33.2,0.0,0.0,0.0,49822.8,46052.88,23.9,3026,4498,0,6305,0,33.0
2020-02-02,51,32.4,21.0,27.3,0.7,0.7,2.0,49715.4,41462.39,28.1,2861,3732,0,5437,0,0.0
2020-02-03,51,26.6,14.2,20.2,0.1,0.1,1.0,49607.21,45875.49,23.4,15704,10860,361,22332,1158,0.0
2020-02-04,1,25.1,9.5,16.9,0.0,0.0,0.0,49497.42,45919.05,21.3,19116,11690,498,25242,6225,0.0
2020-02-05,3,30.3,13.1,20.7,0.0,0.0,0.0,49385.52,43200.0,22.1,19625,11974,423,25010,7208,0.0
2020-02-06,53,24.6,16.0,20.0,1.2,1.2,4.0,49271.64,20711.74,18.1,20061,11865,477,25312,7234,
2020-02-07,63,21.7,16.5,18.7,4.8,4.8,5.0,49155.93,25145.46,21.7,19368,12300,382,24486,6794,0.0
2020-02-08,61,22.0,16.1,18.0,8.7,8.7,18.0,49038.54,27388.33,30.4,3711,5888,0,7675,0,0.0
2020-02-09,63,17.3,15.5,16.2,27.8,27.8,23.0,48919.6,0.0,28.3,2536,3509,0,5396,0,0.0
2020-02-10,63,25.5,16.7,20.5,24.9,24.9,20.0,48799.25,40661.21,18.4,17882,10840,434,23380,6021,0.0
2020-02-11,63,26.1,17.4,21.3,6.4,6.4,7.0,48677.64,44669.9,12.7,20335,12064,529,26842,7255,1.0
2020-02-12,51,26.2,17.5,21.5,0.6,0.6,6.0,48554.89,35781.57,19.3,20332,12188,475,26961,7082,0.0
2020-02-13,63,24.9,18.8,20.8,13.8,13.8,14.0,48431.13,27726.87,18.8,20387,11609,499,26610,6766,1.0
2020-02-14,51,27.3,15.8,21.1,0.1,0.1,1.0,48306.49,45256.14,13.4,20092,12935,341,26149,5906,1.0
2020-02-15,63,26.0,16.7,20.8,14.3,14.3,10.0,48181.11,43764.41,9.8,3686,5603,0,8089,0,0.0
2020-02-16,51,23.9,15.1,19.1,0.9,0.9,5.0,48055.09,42581.44,16.9,2910,4208,0,6437,0,1.0
2020-02-17,51,24.6,15.7,19.8,0.9,0.9,4.0,47928.56,26178.79,12.7,19785,12012,482,25998,6668,0.0
2020-02-18,51,27.7,17.1,22.0,0.4,0.4,3.0,47801.64,26131.31,21.6,20617,12733,485,27552,6853,0.0
2020-02-19,3,19.7,12.8,16.5,0.0,0.0,0.0,47674.44,42044.11,26.4,20862,12622,478,27974,6723,0.0
2020-02-20,3,22.6,10.0,16.1,0.0,0.0,0.0,47547.09,43258.61,18.1,20567,12657,488,27379,6106,1.0
2020-02-21,3,24.0,12.4,17.5,0.0,0.0,0.0,47419.68,41005.09,18.7,20196,14773,381,27274,6270,1.0
2020-02-22,3,23.2,12.2,17.5,0.0,0.0,0.0,47292.34,42782.02,15.2,4676,15154,0,14048,4,0.0
2020-02-23,3,25.3,14.1,19.7,0.0,0.0,0.0,47165.17,37660.71,13.4,3124,6520,0,7922,2,1.0
2020-02-24,3,28.0,13.1,20.8,0.0,0.0,0.0,47037.37,43353.79,13.7,20110,12211,516,26749,6622,0.0
2020-02-25,3,27.4,13.6,20.5,0.0,0.0,0.0,46908.39,42886.16,13.7,21059,13128,529,28340,6634,0.0
2020-02-26,51,27.0,14.5,21.0,0.1,0.1,1.0,46778.35,43681.65,30.6,20972,13015,478,28359,6518,1.0
2020-02-27,3,24.1,12.9,17.6,0.0,0.0,0.0,46647.36,43657.54,18.1,21070,13081,488,28678,6435,0.0
2020-02-28,3,25.2,6.7,16.2,0.0,0.0,0.0,46515.52,43167.38,25.3,20266,14527,416,27198,6358,0.0
2020-02-29,3,26.5,12.7,19.6,0.0,0.0,0.0,46382.95,42919.33,11.8,3954,9259,0,10078,0,2.0
2020-03-01,3,29.3,12.0,20.5,0.0,0.0,0.0,46249.74,42766.62,21.0,2913,5869,0,6972,0,2.0
2020-03-02,3,29.3,13.7,21.2,0.0,0.0,0.0,46116.01,34131.62,20.8,19911,12308,485,26947,6518,0.0
2020-03-03,51,20.1,14.1,16.5,0.7,0.7,6.0,45981.86,4534.19,14.1,19623,12961,514,27706,2551,0.0
2020-03-04,63,18.0,14.8,16.5,25.2,25.2,21.0,45847.38,32.08,12.3,18430,11417,470,25248,6040,137.0
2020-03-05,63,19.3,16.1,17.7,22.3,22.3,17.0,45712.68,1825.34,16.5,18722,11596,445,25349,5945,76.0
2020-03-06,53,24.0,15.6,19.1,2.0,2.0,10.0,45577.85,41474.93,18.7,19515,12465,386,26030,6147,150.0
2020-03-07,51,21.5,14.4,17.4,0.2,0.2,2.0,45442.99,39547.99,16.2,3971,6162,0,9552,0,0.0
2020-03-08,51,20.0,12.2,15.5,1.4,1.4,8.0,45308.21,41926.9,12.5,3154,4829,0,6895,0,1.0
2020-03-09,51,19.6,9.9,14.4,0.2,0.2,2.0,45173.59,35323.08,14.4,2902,4399,0,6739,0,1.0
2020-03-10,51,21.6,8.4,15.2,0.1,0.1,1.0,45039.23,41824.48,16.6,20171,12442,493,27226,6571,35.0
2020-03-11,51,22.9,11.1,16.7,0.1,0.1,1.0,44905.22,41773.53,13.7,20182,12363,491,27319,6426,45.0
2020-03-12,51,22.5,9.5,15.7,0.3,0.3,2.0,44771.66,41722.73,11.8,19980,12347,447,27428,6141,0.0
2020-03-13,3,24.4,8.5,16.2,0.0,0.0,0.0,44638.64,41672.1,18.7,18951,11915,373,25302,5882,0.0
2020-03-14,61,16.3,8.8,13.1,4.6,4.6,8.0,44506.26,31891.85,21.9,3163,4956,0,7621,0,0.0
2020-03-15,3,19.6,5.8,12.2,0.0,0.0,0.0,44373.77,41423.45,15.1,2607,3502,0,5840,0,0.0
2020-03-16,3,20.9,8.1,14.0,0.0,0.0,0.0,44240.69,41290.55,19.3,17139,9723,369,22739,6000,0.0
2020-03-17,2,21.6,7.5,14.2,0.0,0.0,0.0,44107.09,41156.96,8.3,16698,9402,395,22215,5750,0.0
2020-03-18,3,23.6,8.4,15.4,0.0,0.0,0.0,43973.06,40213.6,18.4,16175,8571,328,20475,5959,0.0
2020-03-19,53,27.1,11.0,18.2,1.1,1.1,2.0,43838.7,39531.86,15.5,15491,7963,330,19246,5873,0.0
2020-03-20,2,26.0,11.3,18.7,0.0,0.0,0.0,43704.07,40752.9,27.6,14877,7872,262,17962,5398,0.0
2020-03-21,3,22.3,7.1,14.8,0.0,0.0,0.0,43569.29,40617.4,13.3,2670,3272,0,5531,0,0.0
2020-03-22,53,23.5,9.6,16.0,0.6,0.6,2.0,43434.42,39283.28,19.0,1893,2252,0,3890,0,0.0
2020-03-23,53,20.5,11.0,15.1,3.5,3.5,7.0,43299.56,35172.33,14.9,10418,4666,256,12058,4119,1.0
2020-03-24,53,20.7,10.6,15.2,0.6,0.6,1.0,43164.79,19021.08,9.0,5555,3458,210,8169,443,0.0
2020-03-25,51,24.2,12.5,16.7,0.2,0.2,2.0,43030.19,38562.76,21.3,4365,2790,164,6563,144,0.0
2020-03-26,51,21.1,10.1,14.6,0.4,0.4,2.0,42895.86,39875.29,21.6,4003,2449,133,5846,108,0.0
2020-03-27,51,20.7,10.7,15.0,0.4,0.4,4.0,42761.87,33269.3,14.3,3998,2298,106,5544,97,1.0
2020-03-28,3,20.7,10.0,14.6,0.0,0.0,0.0,42628.32,36325.68,17.3,1092,1081,0,1971,0,0.0
2020-03-29,51,22.6,10.5,16.5,0.1,0.1,1.0,42495.3,37938.7,13.1,706,889,0,1468,0,2.0
2020-03-30,61,20.7,14.2,16.5,4.9,4.9,13.0,42362.89,25440.3,19.0,3175,1776,83,4246,66,1.0
2020-03-31,3,21.4,13.2,16.6,0.0,0.0,0.0,42231.18,37512.44,11.5,3064,1708,64,3871,49,0.0
2020-04-01,51,24.2,13.7,18.2,0.1,0.1,1.0,42100.25,37999.46,16.3,3044,1684,63,3666,72,0.0
2020-04-02,63,17.8,14.6,16.1,16.7,16.7,15.0,41970.21,4759.99,15.8,2648,1364,54,3201,53,1.0
2020-04-03,53,17.9,11.4,14.6,2.7,2.7,8.0,41841.14,0.0,12.0,3084,1558,52,3519,49,0.0
2020-04-04,61,15.6,9.7,13.2,5.7,5.7,13.0,41712.36,33418.62,37.0,943,877,0,1592,0,0.0
2020-04-05,3,12.4,7.8,10.7,0.0,0.0,0.0,41583.41,18692.04,24.6,746,744,0,1289,0,3.0
2020-04-06,51,18.1,9.0,13.0,0.3,0.3,3.0,41454.36,37275.2,16.5,3018,1565,54,3387,42,0.0
2020-04-07,51,16.7,10.0,13.2,0.1,0.1,1.0,41325.29,22126.69,12.6,2951,1519,47,3497,33,1.0
2020-04-08,53,18.0,11.3,13.5,3.1,3.1,10.0,41196.3,23045.34,14.8,2968,1516,65,3449,51,0.0
2020-04-09,51,18.9,10.2,14.1,0.1,0.1,1.0,41067.45,32734.96,19.0,3294,1569,40,3661,34,1.0
2020-04-10,63,17.0,11.2,13.7,10.3,10.3,15.0,40938.84,26018.44,16.9,379,506,0,850,0,0.0
2020-04-11,51,15.4,7.3,11.4,0.2,0.2,2.0,40810.56,33101.09,35.6,891,778,0,1523,0,0.0
2020-04-12,3,15.9,2.2,8.8,0.0,0.0,0.0,40682.68,37138.71,15.2,586,688,0,1049,0,0.0
2020-04-13,3,16.8,3.7,9.9,0.0,0.0,0.0,40555.31,30132.18,11.0,747,664,0,1292,0,1.0
2020-04-14,3,18.5,5.6,11.4,0.0,0.0,0.0,40428.52,36471.73,12.7,2985,1637,47,3631,0,1.0
2020-04-15,3,22.6,7.9,14.4,0.0,0.0,0.0,40302.4,36451.17,16.9,2970,1602,55,3627,0,1.0
2020-04-16,51,20.8,12.5,17.0,1.6,1.6,6.0,40177.05,35810.37,24.4,3024,1577,57,3682,0,3.0
2020-04-17,0,17.3,8.3,12.6,0.0,0.0,0.0,40052.57,36313.42,21.3,3181,2355,56,3768,0,2.0
2020-04-18,3,17.8,6.4,11.1,0.0,0.0,0.0,39929.04,36264.33,17.7,985,1364,0,1830,0,0.0
2020-04-19,3,16.1,4.0,9.7,0.0,0.0,0.0,39806.56,36144.25,13.2,759,1113,0,1356,0,0.0
2020-04-20,51,16.1,6.7,11.5,0.1,0.1,1.0,39685.23,22821.58,24.9,2987,2388,55,3662,0,0.0
2020-04-21,3,19.2,6.5,11.9,0.0,0.0,0.0,39565.15,35294.97,18.8,3012,2336,59,3738,0,0.0
2020-04-22,2,18.7,4.3,11.4,0.0,0.0,0.0,39446.42,36035.21,18.2,3015,1756,40,3826,0,0.0
2020-04-23,3,18.4,3.1,10.1,0.0,0.0,0.0,39329.14,36000.0,17.9,3230,1786,39,3819,0,1.0
2020-04-24,3,19.8,8.7,13.3,0.0,0.0,0.0,39212.68,35966.52,18.1,3340,1821,41,4129,0,2.0
2020-04-25,3,19.2,5.4,11.0,0.0,0.0,0.0,39096.59,35914.96,18.2,863,944,0,1540,0,0.0
2020-04-26,55,15.3,10.7,12.4,3.8,3.8,6.0,38980.95,14866.92,23.0,756,798,0,1416,0,0.0
2020-04-27,3,16.2,6.9,11.4,0.0,0.0,0.0,38865.86,35761.95,9.4,947,892,0,1569,0,0.0
2020-04-28,3,20.7,9.0,14.6,0.0,0.0,0.0,38751.4,32202.08,16.7,3568,1925,63,4240,76,1.0
2020-04-29,61,16.1,13.5,15.0,18.6,18.6,23.0,38637.67,1929.17,25.8,2831,1555,59,3692,70,1.0
2020-04-30,61,14.0,6.2,8.9,13.5,13.5,17.0,38524.77,0.0,21.9,2989,1640,60,3682,86,0.0
2020-05-01,61,6.9,5.1,6.0,10.7,10.7,16.0,38412.78,16907.03,34.8,3258,1687,41,3734,72,8.0
2020-05-02,51,8.5,5.5,7.0,1.2,1.2,8.0,38301.8,29046.91,33.2,1081,1148,0,2062,0,2.0
2020-05-03,3,13.8,2.9,7.5,0.0,0.0,0.0,38191.93,35044.31,14.8,959,1086,0,1821,0,0.0
2020-05-04,2,14.3,-0.7,6.2,0.0,0.0,0.0,38083.28,34928.11,13.7,3717,1952,70,4411,131,19.0
2020-05-05,0,15.6,0.4,7.4,0.0,0.0,0.0,37975.94,34813.17,9.9,3551,1917,67,4496,149,10.0
2020-05-06,3,17.1,1.2,8.0,0.0,0.0,0.0,37870.02,34699.62,13.7,3735,2108,63,4605,140,16.0
2020-05-07,3,17.4,2.3,10.4,0.0,0.0,0.0,37765.62,32520.26,23.4,3741,2126,58,4792,147,8.0
2020-05-08,51,18.6,7.2,13.1,0.1,0.1,1.0,37662.86,34477.16,23.1,4052,2305,58,4977,117,2.0
2020-05-09,51,14.9,7.2,11.1,0.3,0.3,3.0,37561.84,33377.1,30.8,1245,1415,0,2362,0,0.0
2020-05-10,0,11.0,2.3,6.0,0.0,0.0,0.0,37462.67,34261.7,15.8,977,1193,0,1999,0,0.0
2020-05-11,3,12.7,-1.0,5.8,0.0,0.0,0.0,37365.46,34156.93,15.1,4023,2154,78,4980,800,2.0
2020-05-12,3,12.0,0.4,5.0,0.0,0.0,0.0,37270.34,34054.28,16.8,4114,2283,66,5166,893,0.0
2020-05-13,3,14.1,2.5,7.2,0.0,0.0,0.0,37177.41,24169.08,16.0,4050,2306,72,5347,869,0.0
2020-05-14,3,13.3,2.9,7.2,0.0,0.0,0.0,37086.12,33855.19,9.0,4340,2420,75,5365,891,2.0
2020-05-15,1,13.9,0.2,6.5,0.0,0.0,0.0,36996.1,33757.75,9.8,4497,2636,76,5496,850,3.0
2020-05-16,51,14.0,1.8,7.5,0.1,0.1,1.0,36907.43,26706.21,10.1,1512,1838,0,2915,0,0.0
2020-05-17,3,15.6,1.7,7.7,0.0,0.0,0.0,36820.18,33400.79,9.0,1074,1489,0,2243,0,0.0
2020-05-18,51,15.8,3.0,8.6,0.5,0.5,2.0,36734.46,33473.92,12.5,5686,2707,85,6389,1986,0.0
2020-05-19,51,15.8,7.6,10.8,0.8,0.8,2.0,36650.34,33055.74,11.1,6275,3094,92,6537,2527,1.0
2020-05-20,53,14.7,6.8,10.6,0.7,0.7,3.0,36567.91,29176.33,31.0,6085,2890,85,6510,2470,1.0
2020-05-21,53,11.5,1.6,7.9,1.5,1.5,3.0,36487.26,30048.48,16.6,6428,3096,79,6671,2663,0.0
2020-05-22,61,11.5,1.9,7.1,3.5,3.5,7.0,36408.48,15011.75,12.6,6527,3109,81,6952,2402,0.0
2020-05-23,53,9.5,4.8,7.5,4.7,4.7,14.0,36331.66,3015.26,10.0,1433,1824,0,3077,0,0.0
2020-05-24,51,12.9,3.4,7.9,0.5,0.5,2.0,36256.9,31593.38,27.1,1196,1694,0,2551,0,0.0
2020-05-25,3,12.4,7.1,9.2,0.0,0.0,0.0,36184.29,28249.94,25.0,6901,3495,101,7501,3708,1.0
2020-05-26,3,14.5,5.4,9.4,0.0,0.0,0.0,36113.91,30323.9,16.5,7414,3709,110,7828,4010,1.0
2020-05-27,3,13.0,2.8,7.7,0.0,0.0,0.0,36045.87,25802.62,12.0,7619,3700,99,7974,4084,1.0
2020-05-28,3,14.6,4.2,7.7,0.0,0.0,0.0,35980.26,31799.53,13.2,7933,3671,91,8221,3882,1.0
2020-05-29,3,12.4,2.8,6.6,0.0,0.0,0.0,35917.18,27403.17,8.0,7908,3986,89,8407,3767,1.0
2020-05-30,3,14.4,0.8,6.1,0.0,0.0,0.0,35856.72,31737.86,13.0,1736,2559,0,3662,0,2.0
2020-05-31,51,13.7,4.7,9.9,0.3,0.3,2.0,35798.98,32451.38,20.4,1286,1917,0,2755,0,3.0
2020-06-01,61,10.6,3.7,7.1,4.4,4.4,12.0,35744.05,21565.0,22.9,1322,1648,0,2850,0,1.0
2020-06-02,3,10.6,3.6,6.4,0.0,0.0,0.0,35692.03,32333.72,20.2,9101,4373,110,9258,4931,1.0
2020-06-03,51,12.2,1.8,7.8,0.2,0.2,2.0,35642.62,31991.64,17.3,9018,4463,128,9384,4892,0.0
2020-06-04,2,11.4,-0.9,4.4,0.0,0.0,0.0,35595.57,32227.84,8.6,9131,4513,114,9588,5000,1.0
2020-06-05,3,11.9,-1.7,2.8,0.0,0.0,0.0,35550.94,31470.43,13.4,9189,4962,95,10034,4688,0.0
2020-06-06,3,10.9,-2.2,2.4,0.0,0.0,0.0,35508.75,31337.29,11.9,1832,2808,0,3956,0,2.0
2020-06-07,3,9.1,-2.0,2.6,0.0,0.0,0.0,35469.06,11017.98,11.6,1349,2101,0,2884,0,1.0
2020-06-08,2,12.0,-1.5,3.9,0.0,0.0,0.0,35431.88,32047.78,10.5,1360,2039,0,3038,0,0.0
2020-06-09,3,11.0,-2.2,3.1,0.0,0.0,0.0,35397.27,20476.78,12.2,9247,4624,131,9710,4853,6.0
2020-06-10,3,11.5,0.9,5.8,0.0,0.0,0.0,35365.25,22164.49,9.6,9267,4752,127,9748,5022,1.0
2020-06-11,3,12.7,1.0,5.7,0.0,0.0,0.0,35335.88,29914.44,11.2,9293,4765,127,9940,4936,1.0
2020-06-12,51,13.0,0.8,6.2,0.2,0.2,2.0,35309.16,23243.68,10.5,9550,5044,100,10276,4876,2.0
2020-06-13,51,14.2,5.9,9.7,0.2,0.2,2.0,35285.16,17310.12,11.9,1895,2954,0,4199,0,0.0
2020-06-14,63,11.4,5.3,9.3,14.9,14.9,8.0,35263.89,27555.51,22.4,1386,2106,0,3074,0,3.0
2020-06-15,3,11.7,4.1,8.1,0.0,0.0,0.0,35245.4,22838.96,19.7,9088,4707,133,9814,4998,1.0
2020-06-16,51,13.3,7.6,9.8,0.1,0.1,1.0,35229.71,21771.29,23.0,9492,4940,152,10258,4880,3.0
2020-06-17,51,12.5,2.0,7.0,0.1,0.1,1.0,35216.86,27792.68,12.2,9614,5065,136,10446,4838,4.0
2020-06-18,3,13.1,1.9,7.4,0.0,0.0,0.0,35206.86,31659.58,7.8,9658,5267,151,10691,4895,7.0
2020-06-19,51,12.9,1.3,6.2,0.1,0.1,1.0,35199.77,30302.02,13.1,9639,5855,115,10813,4784,5.0
2020-06-20,63,14.2,5.6,9.9,13.9,13.9,14.0,35195.59,28702.01,16.9,1998,3158,0,4367,0,7.0
2020-06-21,63,9.7,2.6,7.4,15.9,15.9,12.0,35194.36,29265.38,16.5,1379,2289,0,3172,0,3.0
2020-06-22,51,9.6,1.6,4.6,0.2,0.2,1.0,35196.11,31580.64,16.1,8964,4925,138,10045,4805,3.0
2020-06-23,51,9.4,3.3,6.1,0.2,0.2,2.0,35200.88,17721.69,17.8,9044,5188,158,10514,4819,6.0
2020-06-24,3,13.4,4.4,7.5,0.0,0.0,0.0,35208.7,31228.29,15.8,9303,5605,131,10776,4733,5.0
2020-06-25,3,12.6,3.3,7.4,0.0,0.0,0.0,35219.5,30686.45,16.9,9583,5703,121,10705,4585,4.0
2020-06-26,3,10.6,-0.3,4.0,0.0,0.0,0.0,35233.26,30891.37,12.6,9324,6000,120,10843,4499,2.0
2020-06-27,51,10.3,-1.0,4.5,0.1,0.1,1.0,35249.93,30296.55,8.7,2060,3718,0,4989,0,1.0
2020-06-28,3,11.0,-1.6,3.7,0.0,0.0,0.0,35269.47,31401.03,9.8,1614,2777,0,3759,0,1.0
2020-06-29,3,10.9,-0.7,4.6,0.0,0.0,0.0,35291.82,18559.99,8.7,8594,5084,149,10213,3530,3.0
2020-06-30,51,11.7,2.2,6.1,0.1,0.1,1.0,35316.96,28220.97,15.3,8961,5466,151,11014,3555,7.0
2020-07-01,2,14.0,1.4,7.3,0.0,0.0,0.0,35344.82,31666.86,15.0,9067,5832,140,10841,3578,3.0
2020-07-02,51,12.5,3.9,8.6,0.1,0.1,1.0,35375.37,26289.55,25.3,8635,5435,137,10678,3290,3.0
2020-07-03,53,9.9,2.8,5.7,1.0,1.0,2.0,35408.54,31823.55,19.0,8889,6077,113,11132,2966,4.0
2020-07-04,53,9.5,0.5,5.4,0.9,0.9,4.0,35444.31,32062.93,19.5,1981,3575,0,4978,0,4.0
2020-07-05,3,12.8,2.8,7.3,0.0,0.0,0.0,35482.61,30954.87,16.1,1596,2702,0,3585,0,3.0
2020-07-06,3,8.8,-0.5,3.3,0.0,0.0,0.0,35523.39,31360.4,9.8,6629,5009,137,9443,0,3.0
2020-07-07,3,12.5,0.4,6.1,0.0,0.0,0.0,35566.62,27519.42,15.9,7127,5241,142,10067,0,8.0
2020-07-08,3,10.9,0.9,6.5,0.0,0.0,0.0,35612.23,19390.97,8.4,7017,5230,139,9859,0,3.0
2020-07-09,3,12.1,-0.5,4.8,0.0,0.0,0.0,35660.17,31369.63,11.2,6888,5062,129,9600,0,8.0
2020-07-10,3,12.3,1.3,6.0,0.0,0.0,0.0,35710.4,26522.79,8.4,6701,5250,111,9377,0,3.0
2020-07-11,55,9.0,0.1,4.9,4.2,4.2,7.0,35762.86,13711.3,7.3,1822,2998,0,4270,0,3.0
2020-07-12,53,8.9,2.2,5.6,4.0,4.0,13.0,35817.51,17322.24,10.8,1381,2284,0,3311,0,2.0
2020-07-13,53,10.1,3.9,6.2,5.0,5.0,10.0,35874.73,9372.2,12.3,5918,4376,113,8540,0,3.0
2020-07-14,51,12.5,5.2,8.3,0.9,0.9,4.0,35934.76,32602.74,28.2,6654,5072,119,9775,0,4.0
2020-07-15,3,10.8,2.5,6.5,0.0,0.0,0.0,35997.5,30655.69,20.2,6998,5168,139,9967,0,4.0
2020-07-16,3,11.5,0.2,6.0,0.0,0.0,0.0,36062.85,32743.41,19.1,7046,5060,133,10048,0,2.0
2020-07-17,3,12.5,1.8,6.8,0.0,0.0,0.0,36130.7,32817.82,12.1,7244,5395,114,9896,0,10.0
2020-07-18,3,12.0,1.7,5.8,0.0,0.0,0.0,36200.96,31825.93,14.9,2035,3565,0,4853,0,23.0
2020-07-19,3,11.9,3.2,7.5,0.0,0.0,0.0,36273.52,32316.83,22.5,1507,2477,0,3673,0,10.0
2020-07-20,51,9.8,2.4,6.2,0.1,0.1,1.0,36348.28,33055.99,23.8,10779,5642,160,10635,4314,65.0
2020-07-21,3,11.7,0.6,5.3,0.0,0.0,0.0,36425.14,33139.95,11.5,11431,5706,148,11239,5160,29.0
2020-07-22,3,12.7,-2.0,3.6,0.0,0.0,0.0,36504.0,33226.02,17.1,11326,5558,153,11361,5060,34.0
2020-07-23,3,9.5,-0.2,3.1,0.0,0.0,0.0,36584.78,28358.04,9.0,11244,5630,167,11301,5205,64.0
2020-07-24,3,12.3,-2.2,3.2,0.0,0.0,0.0,36667.37,29407.46,11.5,11450,6212,124,11382,5209,43.0
2020-07-25,53,12.1,-1.9,3.8,2.2,2.2,4.0,36751.67,20550.58,9.8,2013,3721,0,4838,0,15.0
2020-07-26,63,11.2,6.2,8.7,19.4,19.4,23.0,36837.6,771.35,13.7,1377,1935,0,2952,0,14.0
2020-07-27,61,11.3,6.8,9.3,16.1,16.1,24.0,36925.05,6003.88,28.9,9904,4865,157,9922,5038,25.0
2020-07-28,3,13.1,4.0,9.6,0.0,0.0,0.0,37013.95,16612.33,23.7,11472,5796,179,11497,5366,56.0
2020-07-29,3,15.0,3.6,8.3,0.0,0.0,0.0,37104.19,33084.87,15.7,11780,6020,185,11809,5454,44.0
2020-07-30,3,12.2,1.1,5.3,0.0,0.0,0.0,37195.7,33269.8,10.5,11668,5992,134,11538,5341,70.0
2020-07-31,3,11.6,-2.5,4.4,0.0,0.0,0.0,37288.37,34077.24,11.7,11670,6433,131,11738,4386,46.0
2020-08-01,3,12.4,-0.5,4.5,0.0,0.0,0.0,37382.13,32821.56,15.8,2174,3638,0,5068,0,45.0
2020-08-02,3,11.6,-0.3,4.0,0.0,0.0,0.0,37477.56,34257.25,12.6,1733,2489,0,3663,0,22.0
2020-08-03,3,13.3,0.0,5.2,0.0,0.0,0.0,37575.03,29801.94,15.2,11297,5464,148,10927,5289,89.0
2020-08-04,3,11.2,0.4,5.4,0.0,0.0,0.0,37674.42,34493.27,26.7,11694,5756,167,11698,5384,42.0
2020-08-05,3,7.6,0.4,3.4,0.0,0.0,0.0,37775.63,23052.95,23.5,11328,5680,168,11624,5320,55.0
2020-08-06,3,8.5,-3.5,2.6,0.0,0.0,0.0,37878.55,34712.51,14.5,11774,5871,176,11698,5135,50.0
2020-08-07,61,7.7,1.0,5.6,18.1,18.1,17.0,37983.06,0.0,18.9,10080,5185,124,9993,4680,26.0
2020-08-08,65,11.0,6.8,8.4,43.6,43.6,24.0,38089.07,5518.64,19.4,1762,2550,0,4264,0,17.0
2020-08-09,63,10.5,6.9,7.8,28.9,28.9,24.0,38196.46,5283.59,23.3,1420,1907,0,3035,0,12.0
2020-08-10,51,11.9,0.8,7.0,0.4,0.4,2.0,38305.13,31494.09,25.1,11596,5647,170,11223,5176,58.0
2020-08-11,3,12.0,-2.5,3.9,0.0,0.0,0.0,38415.0,35101.8,9.8,11796,5801,168,11817,5235,55.0
2020-08-12,51,11.8,1.1,6.2,0.4,0.4,3.0,38525.95,24015.91,18.9,11814,5681,180,11606,5116,52.0
2020-08-13,51,15.7,4.4,9.5,0.2,0.2,2.0,38637.89,32383.16,14.4,11977,5930,172,11904,5184,58.0
2020-08-14,61,14.3,3.2,8.4,4.1,4.1,8.0,38750.71,17700.64,7.2,11722,6337,157,11965,4892,49.0
2020-08-15,61,10.3,7.3,8.7,9.5,9.5,18.0,38864.35,1824.13,13.4,2083,3221,0,4659,0,16.0
2020-08-16,51,11.7,6.6,8.5,0.1,0.1,1.0,38978.68,32439.13,25.7,1760,2609,0,3573,0,22.0
2020-08-17,3,12.8,5.6,8.3,0.0,0.0,0.0,39093.64,26535.49,23.3,11744,5628,183,11068,5306,39.0
2020-08-18,53,11.8,5.6,8.3,1.8,1.8,10.0,39209.12,25770.65,21.7,11925,5890,174,11641,5133,83.0
2020-08-19,61,9.7,3.7,6.3,7.7,7.7,15.0,39325.04,26732.4,28.1,10950,5173,172,10853,4996,55.0
2020-08-20,51,8.8,4.1,6.2,0.3,0.3,2.0,39441.31,32637.82,29.0,10797,5938,158,11319,1939,55.0
2020-08-21,53,8.5,3.6,6.0,3.6,3.6,15.0,39557.86,21106.7,27.3,10782,5601,151,10671,4802,58.0
2020-08-22,73,5.0,1.9,3.6,3.5,3.1,13.0,39675.3,29117.22,32.1,2036,2846,0,4520,0,15.0
2020-08-23,51,8.8,2.5,5.1,0.3,0.3,3.0,39794.07,34047.08,25.1,1657,2419,0,3710,0,21.0
2020-08-24,2,10.3,-0.2,4.4,0.0,0.0,0.0,39914.05,36443.3,18.2,11504,5692,156,11230,5247,55.0
2020-08-25,3,10.8,-2.2,3.4,0.0,0.0,0.0,40035.17,36456.18,15.3,11942,6103,186,11884,5176,46.0
2020-08-26,3,12.4,-3.4,3.2,0.0,0.0,0.0,40157.32,36621.45,14.8,11782,5909,175,11980,5235,37.0
2020-08-27,3,13.0,-2.6,5.1,0.0,0.0,0.0,40280.43,36482.67,18.9,12319,6259,165,11917,4962,55.0
2020-08-28,51,13.2,1.9,7.3,0.2,0.2,2.0,40404.38,36728.92,26.8,12135,6702,163,12374,4381,59.0
2020-08-29,3,15.7,0.3,6.3,0.0,0.0,0.0,40529.1,36837.33,15.7,2266,3880,0,5153,0,14.0
2020-08-30,3,16.6,0.4,8.5,0.0,0.0,0.0,40654.5,36469.8,24.2,1841,2713,0,3867,0,27.0
2020-08-31,3,13.9,3.3,8.3,0.0,0.0,0.0,40780.49,36899.04,24.5,11736,5810,177,11520,5156,46.0
2020-09-01,3,13.1,3.9,7.6,0.0,0.0,0.0,40906.99,32503.2,13.5,12001,6149,187,12148,5041,69.0
2020-09-02,3,16.6,0.7,8.8,0.0,0.0,0.0,41033.91,36900.0,22.7,12087,6195,174,12014,5165,55.0
